交易日期,whole_market,000016.SH,000300.SH,000510.SH,000688.SH,000852.SH,000905.SH,399006.SZ,932000.CSI
2019-08-01,-4.084166782582179,-5.232664552195278,-4.655255172686106,-4.591997535273804,,-3.054100446833275,-3.5145503587272526,-7.251774347660483,2.6735104322345253
2019-09-01,-4.033511301859526,-4.901526966110634,-4.311734032369702,-4.536903911055941,,-3.253130867819265,-3.7034077891408868,-7.3803054638361925,2.814765414249524
2019-10-01,-4.070171943994034,-4.888875102424963,-4.350406265889821,-4.520233589822626,,-3.295519061240986,-3.7749912209759744,-7.484936848781196,2.7860939781109066
2019-11-01,-4.085092133486758,-5.221678975430326,-4.450983244751748,-4.4445096543361835,,-3.0639608105504457,-3.740491342933307,-7.563499267487062,2.8518138580153476
2019-12-01,-4.001902594479462,-5.217323502490707,-4.312749114958565,-4.398521253557639,,-2.9836806318853912,-3.6644742090346205,-7.358225749240793,2.883991796745061
2020-01-01,-3.9822650396810424,-5.037940905076169,-4.186925779786953,-4.276734428108499,,-3.0701336989653143,-3.6307403608454862,-7.571024617529604,2.859980009478313
2020-02-01,-3.9757013852169463,-4.941422960946716,-3.9775531210870523,-4.038504294218172,,-3.2494159084046568,-3.637875367954277,-7.846617529110144,2.823814982135978
2020-03-01,-3.9266084845100453,-4.797917452044376,-3.9260560914776432,-3.992570546671296,,-3.2231890303072626,-3.578811211188611,-7.863170103873731,2.857790540926188
2020-04-01,-3.753692209876363,-4.910357203261738,-3.8817209061618536,-3.799212300991932,,-2.805372234779613,-3.27132831999024,-7.533533693379537,2.8880146863639564
2020-05-01,-3.753876190375677,-4.880763049113563,-3.7390845499426955,-3.496408232681014,,-2.8999078018983955,-3.5824082365978334,-7.617223896635846,2.9009979311731917
2020-06-01,-3.7593191017324696,-4.86080846941522,-3.9579828388778764,-3.550136941892968,,-2.851313511119825,-3.4401644486266703,-7.767147724040275,3.0746557187791304
2020-07-01,-3.5646374796170255,-4.69012304351019,-3.7778794005621332,-3.3657156424032557,,-2.7103689106242337,-3.270536384251899,-7.487000731804641,3.311497252770758
2020-08-01,-3.3641626904665327,-4.836985288605338,-3.58475702795707,-3.0002503087684373,,-2.4326328368360244,-3.0920828133044376,-7.1162990721242165,3.476204011263379
2020-09-01,-3.3739590114890126,-4.812659689741074,-3.439831690715196,-3.077165041200447,,-2.185107489529433,-3.2668003418792075,-7.474018160524084,3.600204830099936
2020-10-01,-3.3503162949156344,-4.638588480421257,-3.292482140277674,-3.014493981029764,-0.5600624630642729,-2.0177415852180003,-3.0928375219293467,-7.787087893244581,3.937058214282416
2020-11-01,-3.5985297080769283,-4.703483380208671,-3.4934616520947293,-3.2896541369401344,-0.7024886185313136,-2.423677025843097,-3.6426535555598716,-7.959526468050879,3.7630016810358655
2020-12-01,-3.4670284233099364,-4.604299719696318,-3.1960793001384062,-3.1977158506656735,-0.7077670017084128,-2.2361178941472395,-3.5101753507118625,-7.849295094239045,3.901517333250061
2021-01-01,-3.4925238777480203,-4.530488364090157,-3.1200731349111166,-3.1170274005819234,-0.8301351960813972,-2.3647347576996047,-3.593855443209757,-7.768853230144779,3.721271013157167
2021-02-01,-3.570793819022321,-4.890066978577608,-3.5940984919651773,-3.5588997858733067,-0.5524535523332323,-1.9700969948976,-3.7640345736537992,-7.42984305018172,3.5294373837264685
2021-03-01,-3.424850610829046,-4.56294420514031,-3.3453269891050117,-3.3733193341851306,-0.40657437263967156,-2.131791028040027,-3.6220470102378926,-7.189670662025295,3.569163223163562
2021-04-01,-3.4533111428284182,-4.48408405258023,-3.214004614120251,-3.328720565857484,-0.5083862262944707,-2.2081531878548732,-3.827475055674464,-7.295355030648521,3.575984098825541
2021-05-01,-3.416903880809836,-4.769923779970147,-3.305468135580936,-3.411566503133741,-0.2776237388187767,-1.792992072619504,-3.6267982142757678,-7.269219369909124,3.4546552762518985
2021-06-01,-3.5359101435112517,-5.305983656165624,-3.72122395807105,-3.7722465985675524,-0.08677835976834275,-1.6706480388030163,-3.7970488554759934,-7.012078603240079,3.4150214304242366
2021-07-01,-3.5090135373310023,-5.5986919241875475,-3.7720280867843985,-3.7511681650887305,0.32125719627318905,-1.6504586884982604,-3.7128966902455525,-7.156155781580346,3.5843283498862215
2021-08-01,-3.6986716011708825,-5.6355596109661095,-4.049216858981783,-4.003387093537101,0.11996848444108596,-1.9663182638940189,-3.9320780048309216,-7.256956457850081,3.4704695046744614
2021-09-01,-3.727350612076447,-6.039377119006765,-4.43089821906355,-4.378168909987216,0.5918875055243568,-1.7798464475133935,-3.697033017498626,-7.20792710360474,3.4588529229609533
2021-10-01,-3.869455391108237,-5.884306537132783,-4.3560782976178425,-4.378662339229735,0.48648262923043384,-2.174784289066726,-3.98485790545532,-7.431173966404989,3.1040320852336563
2021-11-01,-3.998720767275292,-5.587263225187348,-4.403125456535324,-4.5362080628965105,0.05156136089688834,-2.2837498314744127,-4.340561077269897,-7.527235021197296,2.973109683884158
2021-12-01,-3.9207756006723957,-5.601405959706185,-4.367586158767211,-4.407599911643842,0.1945578761039418,-2.1895619090716,-4.192031169433987,-7.435845784805957,2.969562720368268
2022-01-01,-3.829986616057704,-5.454888302789265,-4.403372514299405,-4.408262939300779,0.34866729589031,-2.11148736369463,-4.0763743048531245,-7.5505760958920165,3.3526958048998736
