交易日期,开盘点位,最高点位,最低点位,收盘价,涨跌,涨跌幅(%),开始日累计涨跌,开始日累计涨跌幅,成交量(万股),成交额(万元),持仓量,arima_pred_logret,arima_true_logret,arima_pred_price
2022-02-24,4592.07,4610.88,4488.48,4529.32,-93.73,-2.03,,351.13,1844030.58,34234666.69,,-0.003576007531161139,-0.020482842583403382,4606.547462568102
2022-02-25,4564.63,4611.86,4561.9,4573.42,44.11,0.97,,355.53,1497225.83,27172759.97,,0.00383160147995646,0.009689466035412764,4546.707839578313
2022-02-28,4563.74,4581.65,4530.68,4581.65,8.22,0.18,,356.34,1354069.78,24836372.75,,-0.005366878763099715,0.0017979113686621417,4548.940756649968
2022-03-01,4597.86,4623.43,4583.92,4619.69,38.04,0.83,,360.13,1231392.2,26043118.51,,-0.007082284104036551,0.008268408019219464,4549.3160871654545
2022-03-02,4594.02,4594.02,4558.44,4578.6,-41.09,-0.89,,356.04,1132983.25,21529965.54,,-0.005543589957284018,-0.00893432873376554,4594.151186668356
2022-03-03,4595.02,4599.4,4544.43,4551.63,-26.97,-0.59,,353.35,1382858.77,24270177.2,,-0.00026746684924524016,-0.005907863973662941,4577.37554004257
2022-03-04,4513.36,4539.39,4481.49,4496.43,-55.2,-1.21,,347.86,1272668.06,24997028.23,,-7.80346965137662e-06,-0.012201661980325795,4551.594481632014
2022-03-07,4462.52,4462.52,4338.3,4352.78,-143.65,-3.19,,333.55,1621977.06,30689852.77,,0.001233766318983674,-0.03246902715210709,4501.980967483897
2022-03-08,4361.64,4383.65,4252.54,4265.39,-87.39,-2.01,,324.84,1678632.77,31517669.84,,0.004360592662097552,-0.020281102702810472,4371.802144297349
2022-03-09,4280.98,4304.48,4068.19,4226.35,-39.04,-0.92,,320.96,1942329.0,34100939.19,,-0.0020928145642224987,-0.009194882334004006,4256.4726641058605
2022-03-10,4326.2,4335.67,4288.51,4292.84,66.49,1.57,,327.58,1452663.83,30163618.22,,-0.0026413573626208418,0.01560978217490927,4215.201429471661
2022-03-11,4231.2,4316.04,4176.45,4306.52,13.68,0.32,,328.94,1523999.21,29500883.24,,-0.0029917354511700242,0.0031816348053776977,4280.016150733003
2022-03-14,4248.15,4280.36,4174.76,4174.76,-131.76,-3.06,,315.82,1301872.36,26069165.95,,-0.0033267069673863737,-0.03107328175833146,4292.217273591273
2022-03-15,4125.49,4163.42,3983.81,3983.81,-190.95,-4.57,,296.8,2025246.99,34698894.74,,-0.00011044072921773465,-0.04681822379849088,4174.298961920451
2022-03-16,4053.1,4168.59,3942.86,4156.08,172.27,4.32,,313.96,1960219.82,37888358.83,,-0.007362487672802001,0.042333674507808894,3954.58695713642
2022-03-17,4237.67,4302.74,4217.8,4237.7,81.61,1.96,,322.09,1794073.44,38503919.73,,-0.005017080001990014,0.019448346903043756,4135.2808333150715
2022-03-18,4218.47,4283.37,4194.94,4265.9,28.21,0.67,,324.9,1494583.05,27579129.11,,-0.0028396519355768806,0.006632509378816209,4225.683476439524
2022-03-21,4280.14,4287.82,4223.02,4258.75,-7.16,-0.17,,324.18,1270363.6,25121454.33,,-0.002863036451145806,-0.0016774886186894378,4253.70403987309
2022-03-22,4252.57,4283.33,4236.69,4255.3,-3.45,-0.08,,323.84,1263824.7,22621353.4,,-0.0029736841939955786,-0.000810425165186146,4246.10463342055
2022-03-23,4269.61,4287.58,4241.96,4276.52,21.22,0.5,,325.95,1170890.78,22639077.84,,-0.0028985204020765434,0.004974329921529019,4242.9837841573
2022-03-24,4249.53,4273.96,4216.85,4251.31,-25.21,-0.59,,323.44,1089182.72,21959443.05,,-0.0046177951887176275,-0.005912424013677864,4256.817432741195
2022-03-25,4249.07,4254.84,4173.93,4174.57,-76.73,-1.8,,315.8,1088080.46,21701318.73,,-0.002505979022466598,-0.018215811749108468,4240.669644144671
2022-03-28,4128.84,4174.12,4091.3,4148.47,-26.11,-0.63,,313.2,1184490.21,21346897.4,,-0.0028873946159363993,-0.006271767420008345,4162.533754116159
2022-03-29,4155.42,4177.21,4124.72,4134.14,-14.32,-0.35,,311.77,1002669.72,19946385.37,,-0.0030662327719472486,-0.0034602653748709855,4135.76930692399
2022-03-30,4162.17,4254.1,4160.74,4254.1,119.95,2.9,,323.72,1383460.24,26886918.12,,-0.0013503309165103549,0.028603897597296424,4128.561310331064
2022-03-31,4234.72,4247.36,4214.54,4222.6,-31.5,-0.74,,320.58,1340291.85,23887721.68,,-0.0015565117824812443,-0.007432171717166369,4247.483593819049
2022-04-01,4198.82,4290.67,4190.08,4276.16,53.56,1.27,,325.92,1338030.53,24475887.08,,-0.0024231007909495733,0.012604358538713,4212.380600917333
2022-04-06,4258.83,4277.52,4236.73,4263.84,-12.32,-0.29,,324.69,1590621.95,25369092.99,,-0.0020061348675728986,-0.0028852479031957756,4267.590045441209
2022-04-07,4240.02,4278.11,4205.74,4209.1,-54.74,-1.28,,319.24,1348803.53,21699618.55,,-0.0022358828171713725,-0.012921314588664856,4254.317203304758
2022-04-08,4213.21,4237.81,4175.53,4230.77,21.67,0.51,,321.4,1428437.93,22908176.48,,-0.0026866330203373745,0.005135161470400718,4197.8068699949
2022-04-11,4203.79,4203.79,4089.09,4100.07,-130.7,-3.09,,308.38,1481970.71,26522493.25,,-0.002445611356928139,-0.03137996285385114,4220.435822680896
2022-04-12,4102.97,4179.97,4075.8,4179.97,79.9,1.95,,316.34,1442856.84,25283041.28,,-0.0027230235877568902,0.019300022742168466,4088.920599607941
2022-04-13,4154.41,4194.04,4139.74,4139.74,-40.24,-0.96,,312.33,1250974.89,22128102.96,,-0.006346231755412504,-0.009671085544685099,4153.526937300152
2022-04-14,4172.64,4217.06,4155.55,4191.57,51.83,1.25,,317.49,1247913.16,24599382.2,,-0.005003695430614888,0.012442381488819265,4119.077738819007
2022-04-15,4162.37,4211.32,4152.97,4188.75,-2.82,-0.07,,317.21,1247622.63,22622974.03,,-0.006562963715965368,-0.0006730053521675217,4164.150951703777
2022-04-18,4152.93,4171.74,4119.99,4166.38,-22.36,-0.53,,314.98,1175046.1,21285532.82,,-0.006759476050764193,-0.005354806796066924,4160.531722519995
2022-04-19,4161.93,4186.94,4115.42,4134.9,-31.48,-0.76,,311.85,1102174.71,20857057.91,,-0.005347708311011572,-0.0075844088869505555,4144.158884027021
2022-04-20,4130.54,4136.17,4060.5,4070.79,-64.11,-1.55,,305.46,1173316.58,21653663.57,,-0.004100421392889724,-0.01562606057334648,4117.979881098429
2022-04-21,4048.73,4086.44,3978.37,3995.83,-74.96,-1.84,,298.0,1327838.28,22702667.97,,-0.002777946666778464,-0.018585766474215504,4059.497255072074
2022-04-22,3967.2,4037.08,3953.72,4013.25,17.42,0.44,,299.73,1221018.11,20637176.67,,-0.0028598379005560655,0.004350069538583412,3984.4188986491904
2022-04-25,3933.45,3958.21,3814.91,3814.91,-198.34,-4.94,,279.98,1683645.02,27288927.23,,-0.0019633507980342086,-0.050684313507051826,4005.3783123804874
2022-04-26,3822.49,3871.85,3773.9,3784.12,-30.79,-0.81,,276.91,1575776.11,25962635.42,,-0.0012162671303610015,-0.008103710209960369,3810.2728709271937
2022-04-27,3758.08,3895.73,3757.09,3895.54,111.42,2.94,,288.01,1727340.46,29692410.29,,-0.0037245065989128957,0.029018945833929166,3770.052234094669
2022-04-28,3883.42,3943.43,3873.58,3921.11,25.57,0.66,,290.55,1530565.86,26850224.25,,0.00016188948602603118,0.006542467990222178,3896.170698018706
2022-04-29,3939.62,4017.43,3898.57,4016.24,95.13,2.43,,300.03,1794583.77,32141487.74,,-0.0034610172429972758,0.023971364575462673,3907.5624283912352
2022-05-05,3995.35,4039.7,3988.93,4010.21,-6.03,-0.15,,299.43,1541707.16,29053823.07,,-0.002999097120590942,-0.0015025325354169894,4004.212950340257
2022-05-06,3928.85,3947.24,3902.05,3908.82,-101.4,-2.53,,289.33,1230055.51,21482517.4,,-0.0028744365425679604,-0.025608070856478093,3998.699456920832
2022-05-09,3883.95,3914.11,3854.94,3877.44,-31.38,-0.8,,286.2,929366.94,17175650.29,,-0.0032644772613975317,-0.008060396107072876,3896.080551125182
2022-05-10,3820.63,3932.68,3808.57,3919.87,42.43,1.09,,290.43,1364169.18,23906021.19,,-0.0035684988629881174,0.010883347926130327,3863.6280184459542
2022-05-11,3917.93,4033.3,3916.52,3976.42,56.55,1.44,,296.06,1656322.56,30929491.28,,-0.003091607336655636,0.014323427031134983,3907.7700149881543
2022-05-12,3949.95,3985.93,3935.59,3958.74,-17.68,-0.44,,294.3,1133760.66,20202915.64,,-0.00037553713414282966,-0.004456124200654443,3974.9269869875125
2022-05-13,3983.82,4003.85,3957.14,3988.6,29.86,0.75,,297.28,1099683.57,19572704.49,,-0.006304971335479132,0.007514499319352552,3933.8587778959804
2022-05-16,4015.0,4018.03,3947.75,3956.54,-32.06,-0.8,,294.08,1124252.94,19971790.95,,-0.007765058622733804,-0.0080703861753193,3957.7482251177294
2022-05-17,3961.76,4005.89,3955.1,4005.89,49.36,1.25,,299.0,1096614.54,21011753.97,,-0.006559240955467862,0.012395872093177829,3930.673027384022
2022-05-18,4015.01,4017.34,3964.75,3991.91,-13.99,-0.35,,297.6,1080742.33,20180066.61,,-0.001618069839466405,-0.003495964949950192,3999.4134313939944
2022-05-19,3938.3,3999.6,3933.75,3999.6,7.69,0.19,,298.37,1162934.2,21020668.16,,-0.0034864961109060933,0.0019245430146632714,3978.0164552784904
2022-05-20,4020.82,4077.6,4020.82,4077.6,78.0,1.95,,306.14,1470691.73,26560908.99,,-0.001967612227233286,0.019314223924139284,3991.738075282012
2022-05-23,4080.97,4080.97,4029.08,4053.98,-23.62,-0.58,,303.79,1304778.1,22598154.09,,-0.0019591262703883847,-0.0058094654251679145,4069.619286884839
2022-05-24,4052.87,4055.78,3959.15,3959.15,-94.83,-2.34,,294.34,1455543.36,24771303.97,,-0.008989984092939515,-0.02366975885663436,4017.6981154270925
2022-05-25,3959.77,3983.62,3946.81,3983.18,24.02,0.61,,296.74,1077340.15,18870053.74,,-0.0037293942627102416,0.006051139482764256,3944.412267194373
2022-05-26,3987.68,4015.75,3938.24,3993.04,9.87,0.25,,297.72,1262636.89,21698702.54,,-0.0049596393762247615,0.002472350316930161,3963.473771916293
2022-05-27,4022.71,4051.14,3983.38,4001.3,8.25,0.21,,298.54,1127693.37,20694442.62,,-0.005920522102137862,0.0020664627572433147,3969.4689636980775
2022-05-30,4020.86,4040.82,4003.38,4029.02,27.72,0.69,,301.3,1111522.41,21114472.16,,-0.006281164364155229,0.006903861888979179,3976.2459437239086
2022-05-31,4031.76,4096.2,4020.38,4091.52,62.5,1.55,,307.53,1354155.13,26777008.87,,-0.0059701370884601606,0.01539336894835941,4005.037857838033
2022-06-01,4086.62,4094.9,4058.85,4083.18,-8.34,-0.2,,306.7,1148508.79,22541623.79,,0.0009725609123454413,-0.002040442559009037,4095.5011880842285
2022-06-02,4064.0,4091.15,4057.91,4089.57,6.39,0.16,,307.33,1138936.38,22265753.79,,-0.0015292132488623031,0.0015637334562050853,4076.940718858079
2022-06-06,4090.53,4166.62,4063.91,4166.09,76.52,1.87,,314.95,1678710.11,32407562.69,,-0.005201866058742088,0.018538116008615546,4068.3518394825505
2022-06-07,4165.69,4198.09,4155.17,4179.13,13.04,0.31,,316.25,1429928.81,28573372.23,,-0.004214254379395719,0.0031251448405100746,4148.569979812978
2022-06-08,4187.15,4224.81,4158.03,4219.81,40.68,0.97,,320.3,1573740.57,31948025.28,,-0.0032865971303570676,0.009687012435149356,4165.417429525274
2022-06-09,4211.72,4227.45,4160.88,4175.67,-44.14,-1.05,,315.91,1684491.54,28517280.42,,-0.0004827513179266843,-0.010515278868290068,4217.773372792887
2022-06-10,4145.65,4241.35,4140.22,4238.99,63.32,1.52,,322.22,1847962.14,32409144.07,,0.00024400878613524922,0.015050208851421942,4176.689024488409
2022-06-13,4194.46,4218.23,4156.71,4189.35,-49.64,-1.17,,317.27,1684756.22,33658567.05,,-0.0018345536578706183,-0.01177944268574116,4231.220474374735
2022-06-14,4143.22,4224.09,4102.93,4222.31,32.96,0.79,,320.55,1713859.04,33541855.79,,0.001849539168580843,0.00783678101272045,4197.105536789585
2022-06-15,4228.29,4348.42,4228.29,4278.22,55.91,1.32,,326.12,2570465.9,45976682.07,,-0.0013994314353964832,0.013154663590148274,4216.405299231598
2022-06-16,4282.08,4302.92,4241.08,4250.06,-28.16,-0.66,,323.32,1840744.16,33723591.15,,-0.000518329145251236,-0.006603934754169316,4276.0030484891295
2022-06-17,4219.23,4318.77,4218.68,4309.04,58.98,1.39,,329.19,1586490.98,34667572.68,,0.0004663610871976126,0.013782041003148393,4252.042524852546
2022-06-20,4322.83,4368.36,4297.89,4330.43,21.39,0.5,,331.32,1656663.82,35956929.69,,-0.0011274749082000421,0.004951702756242682,4304.18440331765
2022-06-21,4327.92,4357.34,4287.14,4325.57,-4.87,-0.11,,330.84,1646676.15,31716331.77,,0.00028943495331541086,-0.0011229206355558574,4331.683559208061
2022-06-22,4331.9,4333.18,4269.25,4270.62,-54.94,-1.27,,325.37,1585658.54,29865626.33,,0.00045643223614626226,-0.012784907844164195,4327.544780230101
2022-06-23,4277.96,4343.88,4260.9,4343.88,73.26,1.72,,332.66,1708823.6,32714478.05,,0.0013685439399303946,0.01700894217728255,4276.468532194576
2022-06-24,4354.55,4400.69,4346.12,4394.77,50.89,1.17,,337.73,1689721.99,35605475.05,,-0.0009416015232051134,0.011647239631402684,4339.7917210422875
2022-06-27,4414.33,4472.69,4414.33,4444.26,49.49,1.13,,342.66,1773856.76,38143296.63,,0.0013637192553373643,0.01119817834448078,4400.767320873308
2022-06-28,4442.58,4497.89,4407.35,4490.52,46.25,1.04,,347.27,1747564.89,36168597.07,,0.0022044090470316334,0.010355132049392424,4454.067773151622
2022-06-29,4472.73,4503.13,4414.0,4421.36,-69.16,-1.54,,340.38,1872766.88,39592610.77,,0.0006722610416950154,-0.01552116689623162,4493.539816591747
2022-06-30,4418.07,4515.0,4418.07,4485.01,63.65,1.44,,346.72,1566662.89,35434388.68,,0.0003179141473189629,0.014293384092948003,4422.765836350181
2022-07-01,4489.52,4500.99,4449.29,4466.72,-18.29,-0.41,,344.9,1447795.99,31849213.02,,0.0020501155380941633,-0.004086366646697925,4494.214220323301
2022-07-04,4447.22,4496.03,4427.82,4496.03,29.31,0.66,,347.82,1463456.51,35696852.13,,0.001513778804487598,0.006540426651014286,4473.486746448074
2022-07-05,4505.46,4530.32,4439.45,4489.54,-6.49,-0.14,,347.17,1549624.15,36189185.08,,0.0010219767063796114,-0.0014445385498191854,4500.627186639892
2022-07-06,4475.48,4484.36,4393.42,4423.97,-65.57,-1.46,,340.64,1498002.35,34467270.77,,0.002251352547413063,-0.014712763613623281,4499.658923673954
2022-07-07,4425.28,4457.34,4391.19,4443.47,19.5,0.44,,342.58,1326609.06,32813313.37,,0.0032830488159779248,0.004398119735371964,4438.517977263185
2022-07-08,4468.06,4479.49,4426.89,4428.78,-14.69,-0.33,,341.12,1231957.39,30403110.73,,0.0073117897122828655,-0.0033114516439152197,4476.078787252235
2022-07-11,4406.15,4406.15,4330.58,4354.62,-74.16,-1.67,,333.73,1344485.78,29919523.34,,0.008176936123388157,-0.01688680062512482,4465.142314721534
2022-07-12,4352.65,4370.34,4296.62,4313.62,-41.0,-0.94,,329.65,1301878.38,29107231.19,,0.011878584379195093,-0.00945989168631911,4406.655161287693
2022-07-13,4313.36,4341.47,4284.94,4321.46,7.84,0.18,,330.43,1311131.79,28607554.54,,0.00881338099777076,0.0018158493388007457,4351.805601492822
2022-07-14,4308.82,4352.1,4292.76,4322.07,0.61,0.01,,330.49,1452509.26,30156986.1,,0.004707652213571042,0.00014114603663273328,4341.851892042321
2022-07-15,4299.47,4344.86,4248.53,4248.53,-73.55,-1.7,,323.16,1502144.53,31679319.27,,0.002240424393268641,-0.01716141340671129,4331.764126481161
2022-07-18,4262.15,4300.78,4217.51,4292.59,44.06,1.04,,327.55,1226011.92,28105512.86,,0.003913011711864025,0.010317239619970664,4265.187116139471
2022-07-19,4288.44,4288.44,4238.82,4269.34,-23.25,-0.54,,325.24,1038057.3,23111773.18,,3.075661521216664e-07,-0.005431031823123433,4292.591320255592
2022-07-20,4291.28,4303.37,4269.97,4283.8,14.46,0.34,,326.68,944901.44,21230188.14,,0.003352223211863966,0.0033812176057725907,4283.675795615997
2022-07-21,4270.36,4283.15,4236.05,4236.06,-47.74,-1.11,,321.92,1171563.44,23922814.68,,0.001477863938195334,-0.011206874210108353,4290.135553928667
2022-07-22,4251.79,4275.47,4207.31,4238.23,2.18,0.05,,322.14,1038406.24,22429533.35,,0.003947364736757025,0.0005121373111904859,4252.814319817361
2022-07-25,4233.93,4234.84,4201.92,4212.64,-25.59,-0.6,,319.59,836366.64,18813642.67,,0.001679883776197188,-0.006056199708392995,4245.355717329523
2022-07-26,4220.09,4259.99,4214.53,4245.98,33.33,0.79,,322.91,858232.74,19760140.64,,0.0025062263717326753,0.007883123406784875,4223.211070677447
2022-07-27,4236.15,4242.1,4217.28,4225.04,-20.94,-0.49,,320.82,789049.4,19424530.38,,0.00023241292547861625,-0.004943924734437388,4246.966935317143
2022-07-28,4242.27,4267.92,4223.03,4225.67,0.64,0.02,,320.89,1075319.3,24387148.65,,0.0022635701344669757,0.00014909989839217985,4234.6145065563605
2022-07-29,4226.42,4243.51,4160.87,4170.1,-55.57,-1.32,,315.35,1141792.86,25319857.46,,0.0012393439713344204,-0.013237811779811537,4230.910305238955
2022-08-01,4160.65,4196.57,4129.45,4188.68,18.58,0.45,,317.2,1077490.29,25112530.86,,0.00341327979257805,0.00444563216179894,4184.358037556021
2022-08-02,4144.38,4144.38,4071.43,4107.02,-81.65,-1.95,,309.07,1422244.25,28101355.53,,-0.0007938847750530323,-0.019687943803157637,4185.355990335344
2022-08-03,4114.83,4150.98,4058.18,4066.98,-40.05,-0.98,,305.08,1166661.24,26869583.48,,0.00565261982395127,-0.009796995413870135,4130.301160453765
2022-08-04,4089.44,4108.16,4064.66,4101.54,34.56,0.85,,308.52,895326.44,21689867.49,,0.00043947853695023816,0.008461803659379541,4068.7677432288215
2022-08-05,4109.63,4159.49,4097.86,4156.91,55.37,1.35,,314.04,1025710.04,24732590.2,,-0.0008988574651009807,0.013409496864927206,4097.854956565099
2022-08-08,4142.11,4155.73,4135.08,4148.07,-8.84,-0.21,,313.16,902081.38,22408081.21,,-0.0009050852038023548,-0.002128843980010231,4153.149344379062
2022-08-09,4143.67,4161.81,4131.43,4156.29,8.22,0.2,,313.98,841369.59,21422369.23,,0.001634083064075557,0.0019796836082761615,4154.853832098639
2022-08-10,4149.21,4160.79,4092.55,4109.74,-46.55,-1.12,,309.34,855658.39,21744736.85,,0.00010744498520844602,-0.011263083269374974,4156.7365965094195
2022-08-11,4130.74,4193.81,4116.06,4193.54,83.81,2.04,,317.69,1213850.51,26963099.84,,0.002412118972507094,0.020185479801945405,4119.665147331859
2022-08-12,4185.42,4202.47,4175.05,4191.15,-2.39,-0.06,,317.45,1068082.95,21920805.53,,-0.005171870369859592,-0.0005700866853111108,4171.907543079828
2022-08-15,4180.0,4219.92,4174.3,4185.68,-5.47,-0.13,,316.9,1058984.95,24553980.1,,0.002490581109615811,-0.0013059834752446875,4201.601408655547
2022-08-16,4190.53,4208.8,4170.52,4177.84,-7.84,-0.19,,316.12,939061.39,23381858.47,,-0.00011822236413550523,-0.0018748092421390083,4185.185188264369
2022-08-17,4182.57,4222.79,4155.17,4216.96,39.12,0.94,,320.02,1128646.59,25204432.51,,0.0005040428600694914,0.009320122737520364,4179.946341221044
2022-08-18,4205.79,4211.91,4173.54,4180.1,-36.86,-0.87,,316.35,1010526.5,23311549.14,,-0.0021233198426299418,-0.008779319607782554,4208.015544486856
2022-08-19,4174.55,4185.66,4151.07,4151.07,-29.03,-0.69,,313.46,1174029.78,26249412.82,,0.0017287860783893403,-0.006969037360356367,4187.332748822635
2022-08-22,4135.16,4183.65,4134.2,4181.4,30.32,0.73,,316.48,1124427.2,25974716.37,,-0.0032117051791192286,0.007279986355268164,4137.759373328069
2022-08-23,4175.53,4187.39,4147.41,4161.08,-20.31,-0.49,,314.45,1031535.12,23910133.08,,-0.0014588036107099685,-0.004871462726846687,4175.304605654788
2022-08-24,4168.58,4174.16,4079.09,4082.42,-78.66,-1.89,,306.62,1190696.79,26284430.93,,0.000826757791886534,-0.019084706128948525,4164.521627812931
2022-08-25,4093.29,4119.62,4058.75,4116.24,33.82,0.83,,309.99,1113207.45,24214958.15,,0.002193231292960675,0.008250175475200905,4091.3835172351837
2022-08-26,4127.81,4139.79,4102.68,4107.55,-8.69,-0.21,,309.12,990004.93,22551919.68,,-0.0021801453871176492,-0.002113381600064912,4107.275773560797
2022-08-29,4063.88,4092.95,4059.6,4089.52,-18.03,-0.44,,307.33,943544.32,20308611.47,,-0.0007745971072437261,-0.004399139955379994,4104.369535600426
2022-08-30,4088.53,4093.14,4048.52,4075.79,-13.73,-0.34,,305.96,933016.62,19264900.13,,-0.0004874224875918853,-0.0033630108202480358,4087.527161705098
2022-08-31,4057.14,4112.85,4046.62,4078.84,3.05,0.07,,306.26,1324497.65,29297466.55,,-0.0007004977286196971,0.0007480413316667267,4072.935918118314
2022-09-01,4066.19,4090.89,4041.13,4043.74,-35.1,-0.86,,302.77,973870.71,21089850.35,,-0.004120415192488627,-0.008642627953841853,4062.0680630973197
2022-09-02,4054.84,4056.18,4004.91,4023.61,-20.13,-0.5,,300.76,867892.78,18446832.7,,0.0002133396439108128,-0.004990496700457925,4044.602782081206
2022-09-05,4010.41,4017.0,3982.74,4015.43,-8.19,-0.2,,299.95,937671.09,20111869.66,,-0.00030840310638821124,-0.0020350695662969542,4022.3692975051913
2022-09-06,4024.47,4054.0,4009.58,4052.28,36.85,0.92,,303.62,1135062.65,23592183.81,,-0.0017545625465459256,0.009135245632034383,4008.3908540304897
2022-09-07,4032.72,4067.54,4028.37,4054.98,2.7,0.07,,303.89,1076780.59,21514715.22,,-0.004891642230140027,0.0006660696955140821,4032.506098877953
2022-09-08,4059.17,4067.76,4036.02,4037.68,-17.3,-0.43,,302.16,1008860.49,18688904.8,,-0.0037103729464348853,-0.004275485774353882,4039.962389606112
2022-09-09,4050.59,4099.01,4042.25,4093.79,56.1,1.39,,307.75,1184271.14,22144254.72,,-0.0023202295206842445,0.01380092174768599,4028.322515622643
2022-09-13,4112.01,4128.11,4097.14,4111.11,17.33,0.42,,309.48,1117897.37,21852106.21,,-0.006448678480815489,0.004221873691642841,4067.475402902017
2022-09-14,4058.04,4089.06,4047.92,4065.36,-45.76,-1.11,,304.92,907936.81,18548496.51,,-0.005124026942836842,-0.011190765073598286,4090.0984394688353
2022-09-15,4078.65,4088.81,3998.86,4027.12,-38.24,-0.94,,301.11,1239511.96,25436749.28,,-0.001966814012503757,-0.009450819681049438,4057.3720509661935
2022-09-16,4013.58,4019.41,3932.68,3932.68,-94.44,-2.35,,291.71,1371936.55,24125184.01,,-0.002486709058719675,-0.023730352970870783,4017.118165196101
2022-09-19,3928.42,3953.65,3910.31,3928.0,-4.68,-0.12,,291.24,977195.75,18357444.06,,0.0026756598711126585,-0.001190736819960847,3943.2166039600256
2022-09-20,3945.65,3957.55,3921.69,3932.84,4.84,0.12,,291.72,848241.34,17924815.35,,0.0012879531586449877,0.0012314207162642532,3933.062339335332
2022-09-21,3921.32,3924.39,3884.23,3903.73,-29.1,-0.74,,288.82,864583.91,16893907.43,,-0.0009806980961459284,-0.007429304885354426,3928.984961922776
2022-09-22,3875.18,3900.27,3860.23,3869.34,-34.39,-0.88,,285.4,809469.19,16113410.28,,-0.000832189209384906,-0.008848556461146018,3900.4827093851586
2022-09-23,3865.1,3888.4,3829.69,3856.02,-13.32,-0.34,,284.07,943424.62,17290480.74,,-0.0002105630291576884,-0.0034483864051431112,3868.525345819795
2022-09-26,3829.6,3893.32,3827.95,3836.68,-19.34,-0.5,,282.14,1045260.31,19290620.03,,0.00022129791577720588,-0.005028154158273068,3856.8734236161463
2022-09-27,3844.07,3893.03,3827.93,3892.3,55.62,1.45,,287.68,888601.6,18595524.74,,0.0015312073404123439,0.014392833246779091,3842.5592526074815
2022-09-28,3879.44,3879.44,3828.05,3828.71,-63.59,-1.63,,281.35,865922.13,17243804.28,,-0.0012634846648527042,-0.01647231070898414,3887.3852441521403
2022-09-29,3864.32,3873.18,3808.65,3827.14,-1.57,-0.04,,281.19,856541.42,17163594.0,,-0.0007662208689954617,-0.0004101438826555892,3825.777486116808
2022-09-30,3833.35,3848.6,3801.28,3804.89,-22.26,-0.58,,278.98,785599.66,15869274.88,,-0.001471921033729094,-0.005830706387769169,3821.510895949612
2022-10-10,3806.56,3807.46,3715.71,3720.94,-83.95,-2.21,,270.62,1026475.95,19463590.41,,-0.001206158132601116,-0.022310757029117667,3800.303467580584
2022-10-11,3732.02,3739.81,3706.06,3727.69,6.75,0.18,,271.29,839446.25,16680039.49,,0.00043124643315014567,0.0018124143225612954,3722.5449881507993
2022-10-12,3722.87,3784.31,3661.53,3784.31,56.62,1.52,,276.93,1080893.19,21093136.23,,-0.0014982706214170874,0.01507483286473743,3722.109093485394
2022-10-13,3756.42,3783.6,3749.64,3752.67,-31.63,-0.84,,273.78,990189.15,19836889.15,,-0.0006747616142313089,-0.00839598509354822,3781.7573541862057
2022-10-14,3783.32,3863.23,3780.84,3842.47,89.8,2.39,,282.72,1162422.93,25655127.2,,-0.0003497485971388852,0.02364780235252084,3751.357738426174
2022-10-17,3822.24,3849.62,3809.12,3846.41,3.94,0.1,,283.11,1041920.19,22048887.44,,-0.005032977669483386,0.001024856765837967,3823.179519294015
2022-10-18,3865.83,3870.22,3831.17,3838.27,-8.15,-0.21,,282.3,883469.07,18655629.58,,-0.002225038679430375,-0.0021185014976268235,3837.8611033129373
2022-10-19,3827.47,3840.49,3776.53,3776.53,-61.73,-1.61,,276.15,815748.44,18673640.82,,-0.003008788770314229,-0.016216145648122904,3826.738812479462
2022-10-20,3746.58,3804.25,3726.79,3754.93,-21.61,-0.57,,274.0,902908.95,20378161.89,,0.0003592783997471269,-0.005735955371759971,3777.8870694232646
2022-10-21,3753.89,3768.69,3724.69,3742.89,-12.03,-0.32,,272.8,987500.38,18068635.77,,-0.0005603311730632901,-0.0032116029322590833,3752.826585027853
2022-10-24,3727.92,3762.16,3619.99,3633.37,-109.52,-2.93,,261.89,1300568.64,25945074.31,,-0.0012406163646477488,-0.02969744803997365,3738.249388619342
2022-10-25,3621.94,3670.73,3594.7,3627.45,-5.92,-0.16,,261.3,1109538.82,21930275.96,,0.0005273288213792434,-0.001630670175494231,3635.2864859844713
2022-10-26,3633.31,3700.88,3633.31,3656.9,29.45,0.81,,264.24,1213015.48,24245381.06,,-0.002776813016504843,0.008085871891520213,3617.3912217597963
2022-10-27,3667.66,3685.08,3631.06,3631.14,-25.76,-0.7,,261.67,1179986.75,25747331.57,,2.8634067577018238e-05,-0.007069145414924094,3657.0047134209008
2022-10-28,3605.16,3618.86,3533.5,3541.33,-89.82,-2.47,,252.73,1187721.62,24581645.2,,-0.0023963437002131652,-0.025044285759822316,3622.4489580572103
2022-10-31,3504.51,3553.39,3495.95,3508.7,-32.63,-0.92,,249.48,1384656.55,25657482.21,,-0.0036688069656208564,-0.009256764297106201,3528.36134811528
2022-11-01,3519.82,3634.17,3517.62,3634.17,125.47,3.58,,261.97,1492866.98,29508992.84,,-0.003374094669229171,0.03513515078371654,3496.8812640136653
2022-11-02,3620.37,3703.47,3610.8,3677.81,43.63,1.2,,266.32,1415929.19,29164824.57,,-0.004125193287896015,0.011936717050646806,3619.209225567954
